species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Cecropia telenitida,Cecropia teleincana,0.7368,synonym,synonym,Levenshtein,0.7
Hedlundia roopiana,Memorialis ciliaris,0.2105,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus hybrida,Sitodium cauliflorum,0.1364,not synonym,not synonym,Levenshtein,0.7
Spyridium subochreatum,Pomaderris subochreata,0.5,not synonym,synonym,Levenshtein,0.7
Pipturus arborescens,Pipturus fauriei,0.55,not synonym,synonym,Levenshtein,0.7
Rubus bosquetianus,Rubus bosquetianus,1.0,synonym,synonym,Levenshtein,0.7
Gironniera subaequalis,Ulmus alba,0.1364,not synonym,not synonym,Levenshtein,0.7
Ceanothus oliganthus,Ceanothus hirsutus,0.7,synonym,synonym,Levenshtein,0.7
Procris crenata,Procris laevigata,0.7059,synonym,synonym,Levenshtein,0.7
Atadinus microcarpus,Fleurya caffra,0.15,not synonym,not synonym,Levenshtein,0.7
Elaeagnus triflora,Rhamnus glaberrima,0.2778,not synonym,not synonym,Levenshtein,0.7
Dorstenia hildebrandtii,Dorstenia rhomboidea,0.5217,not synonym,synonym,Levenshtein,0.7
Colubrina arborescens,Celastrus ovatus,0.2381,not synonym,synonym,Levenshtein,0.7
Urera kaalae,Cudrania tricuspidata,0.2381,not synonym,not synonym,Levenshtein,0.7
Dendrocnide meyeniana,Dorstenia tenuis,0.2857,not synonym,not synonym,Levenshtein,0.7
Majovskya zuzanae,Artocarpus echinatus,0.2,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis cavaleriei,Eriobotrya cavaleriei,0.5217,not synonym,synonym,Levenshtein,0.7
Gouania timorensis,Colletia bictanensis,0.5,not synonym,not synonym,Levenshtein,0.7
Rubus niveus,Rubus incanus,0.6923,not synonym,synonym,Levenshtein,0.7
Kageneckia oblonga,Kageneckia crataegoides,0.5217,not synonym,synonym,Levenshtein,0.7
Potentilla radiata,Pyrus dacica,0.2778,not synonym,not synonym,Levenshtein,0.7
Sarcomphalus cotinifolius,Ficus obtusata,0.2,not synonym,not synonym,Levenshtein,0.7
Parietaria pensylvanica,Rhaphiolepis cheniana,0.2609,not synonym,not synonym,Levenshtein,0.7
Margyricarpus cristatus,Ulmus pumila,0.1739,not synonym,not synonym,Levenshtein,0.7
Pouzolzia sanguinea,Celtis willdenowiana,0.2,not synonym,not synonym,Levenshtein,0.7
Petrophytum hendersonii,Petrophyton hendersonii,0.913,synonym,synonym,Levenshtein,0.7
Aria taurica,Sorbus taurica,0.6429,not synonym,synonym,Levenshtein,0.7
Scepocarpus cordifolius,Urera cordifolia,0.5217,not synonym,synonym,Levenshtein,0.7
Auerodendron cubense,Cryptandra angustifolia,0.1304,not synonym,not synonym,Levenshtein,0.7
Crataegus nigra,Crataegus carpathica,0.55,not synonym,synonym,Levenshtein,0.7
Paratrophis philippinensis,Sloetia minahassae,0.1923,not synonym,synonym,Levenshtein,0.7
Sageretia thea,Rhamnus laetevirens,0.2105,not synonym,synonym,Levenshtein,0.7
Debregeasia saeneb,Urtica bicolor,0.1111,not synonym,synonym,Levenshtein,0.7
Atadinus sibthorpianus,Cecropia surinamensis,0.1364,not synonym,not synonym,Levenshtein,0.7
Elatostematoides lingua,Allaeanthus glaber,0.2174,not synonym,not synonym,Levenshtein,0.7
Boehmeria excelsa,Alchemilla monandra,0.2632,not synonym,not synonym,Levenshtein,0.7
Dendrocnide ternatensis,Fragariastrum collettianum,0.1154,not synonym,not synonym,Levenshtein,0.7
Dorstenia bowmanniana,Dorstenia lagoensis,0.5714,not synonym,synonym,Levenshtein,0.7
Morus indica,Elaeagnus argentea,0.2222,not synonym,not synonym,Levenshtein,0.7
Chaenomeles japonica,Cydonia sargentii,0.2,not synonym,synonym,Levenshtein,0.7
Hovenia trichocarpa,Prunus podolica,0.2105,not synonym,not synonym,Levenshtein,0.7
Laportea grossa,Boehmeria calophleba,0.2,not synonym,not synonym,Levenshtein,0.7
Sorbaronia sorbifolia,Sorbus sorbifolia,0.7143,synonym,synonym,Levenshtein,0.7
Dendrocnide meyeniana,Sorocea castaneifolia,0.1429,not synonym,not synonym,Levenshtein,0.7
Maclura tinctoria,Maclura polyneura,0.5294,not synonym,synonym,Levenshtein,0.7
Sorocea bonplandii,Oxyacantha amygdalifolia,0.2083,not synonym,not synonym,Levenshtein,0.7
Prunus pseudocerasus,Ficus marmorata,0.3,not synonym,not synonym,Levenshtein,0.7
Laportea canadensis,Oblixilis divaricatus,0.1429,not synonym,synonym,Levenshtein,0.7
Pilea parietaria,Ziziphus iroensis,0.1765,not synonym,not synonym,Levenshtein,0.7
Acaena trifida,Acaena pinnatifida,0.6667,not synonym,synonym,Levenshtein,0.7
Spiraea brevipes,Spiraea obovata,0.5625,not synonym,synonym,Levenshtein,0.7
Sageretia hamosa,Berchemia hamosa,0.625,not synonym,synonym,Levenshtein,0.7
Prunus canescens,Cerasus canescens,0.7647,synonym,synonym,Levenshtein,0.7
Urera baccifera,Urtica armigera,0.5333,not synonym,synonym,Levenshtein,0.7
Boehmeria cylindrica,Smythea lancifolia,0.25,not synonym,not synonym,Levenshtein,0.7
Ficus mauritiana,Prunus erythrocarpa,0.2632,not synonym,not synonym,Levenshtein,0.7
Spiraea thunbergii,Ceanothus macrophyllus,0.0909,not synonym,not synonym,Levenshtein,0.7
Artocarpus rigidus,Berchemia ohwii,0.1667,not synonym,not synonym,Levenshtein,0.7
Pouzolzia sanguinea,Trevoa berteroniana,0.1579,not synonym,not synonym,Levenshtein,0.7
Sarcomphalus amole,Ziziphus sonorensis,0.1579,not synonym,synonym,Levenshtein,0.7
Trilepisium madagascariense,Pygeum glandulosum,0.1852,not synonym,not synonym,Levenshtein,0.7
Acaena confertissima,Acaena hystrix,0.45,not synonym,synonym,Levenshtein,0.7
Sarcomphalus laurinus,Ziziphus sarcomphalus,0.1905,not synonym,synonym,Levenshtein,0.7
Dendrocnide basirotunda,Ficus lanyuensis,0.1304,not synonym,not synonym,Levenshtein,0.7
Rosa sepincola,Amygdalus ledebouriana,0.1818,not synonym,not synonym,Levenshtein,0.7
Phippsiomeles guerreris,Trymalium capsulare,0.2174,not synonym,not synonym,Levenshtein,0.7
Maoutia odontophylla,Azarolus torminalis,0.15,not synonym,not synonym,Levenshtein,0.7
Osteomeles schweriniae,Osteomeles boninensis,0.5455,not synonym,synonym,Levenshtein,0.7
Physocarpus amurensis,Fragariastrum nitidum,0.1429,not synonym,not synonym,Levenshtein,0.7
Spiraea splendens,Elatostema laevigatum,0.1429,not synonym,not synonym,Levenshtein,0.7
Argentina sumatrana,Pseudomorus sandwicensis,0.125,not synonym,not synonym,Levenshtein,0.7
Ulmus glabra,Urtica caravellana,0.2222,not synonym,not synonym,Levenshtein,0.7
Dorstenia brasiliensis,Ficus hispida,0.1364,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus vallerubusensis,Pyrus vallerubusensis,0.6667,not synonym,synonym,Levenshtein,0.7
Ficus asperiuscula,Laportea latifolia,0.1111,not synonym,not synonym,Levenshtein,0.7
Pilea grandifolia,Holodiscus franciscanus,0.2609,not synonym,not synonym,Levenshtein,0.7
Aphananthe philippinensis,Taxotrophis rectinervis,0.32,not synonym,synonym,Levenshtein,0.7
Parietaria pensylvanica,Parietaria heterophyla,0.5652,not synonym,synonym,Levenshtein,0.7
Physocarpus intermedius,Physocarpus intermedius,1.0,synonym,synonym,Levenshtein,0.7
Pourthiaea salicifolia,Pyrus tsaii,0.2727,not synonym,synonym,Levenshtein,0.7
Sarcomphalus laurinus,Scutia sarcomphalus,0.2381,not synonym,synonym,Levenshtein,0.7
Rhaphiolepis deflexa,Photinia buisanensis,0.2,not synonym,synonym,Levenshtein,0.7
Morus mongolica,Morus deqinensis,0.4375,not synonym,synonym,Levenshtein,0.7
Poulsenia armata,Inophloeum armatum,0.4444,not synonym,synonym,Levenshtein,0.7
Margyricarpus cristatus,Tetraglochin cristata,0.3913,not synonym,synonym,Levenshtein,0.7
Rubus vigoi,Morus japonica,0.3571,not synonym,not synonym,Levenshtein,0.7
Mespilus germanica,Ostinia mespylus,0.2222,not synonym,synonym,Levenshtein,0.7
Ficus membranacea,Kageneckia crataegoides,0.1739,not synonym,not synonym,Levenshtein,0.7
Trilepisium madagascariense,Bosqueia danguyana,0.2222,not synonym,synonym,Levenshtein,0.7
Spyridium halmaturinum,Acaena sanguisorbae,0.0909,not synonym,not synonym,Levenshtein,0.7
Parartocarpus venenosa,Parartocarpus involucratus,0.5769,not synonym,synonym,Levenshtein,0.7
Chaenomeles superba,Chaenomeles xsuperba,0.95,synonym,synonym,Levenshtein,0.7
Paliurus ramosissimus,Rhamnus ramosissima,0.619,not synonym,synonym,Levenshtein,0.7
Urtica conglobata,Urtica conglobata,1.0,synonym,synonym,Levenshtein,0.7
Sarcomphalus laurinus,Ceanothus sarcomphalus,0.2273,not synonym,synonym,Levenshtein,0.7
Elaeagnus reflexa,Elaeagnus glabropungens,0.5217,not synonym,synonym,Levenshtein,0.7
Forsskaolea viridis,Chamaedryfolia viridis,0.5,not synonym,synonym,Levenshtein,0.7
Ulmus hollandica,Morus tiliifolia,0.3125,not synonym,not synonym,Levenshtein,0.7
Pilea inaequalis,Sloetia sideroxylon,0.2632,not synonym,not synonym,Levenshtein,0.7
Holodiscus discolor,Parartocarpus papuanus,0.1818,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis balgooyi,Eriobotrya balgooyi,0.4762,not synonym,synonym,Levenshtein,0.7
Ampalis dimepate,Pyrus capitata,0.3125,not synonym,not synonym,Levenshtein,0.7
Chaenomeles japonica,Crataegus beckiana,0.3,not synonym,not synonym,Levenshtein,0.7
Vauquelinia californica,Spiraea californica,0.6087,not synonym,synonym,Levenshtein,0.7
Cydonia oblonga,Aruncus barbaecapri,0.1053,not synonym,not synonym,Levenshtein,0.7
Ampalis mauritiana,Pouzolzia hypericifolia,0.3043,not synonym,not synonym,Levenshtein,0.7
Artocarpus altilis,Artocarpus horridus,0.6842,not synonym,synonym,Levenshtein,0.7
Gonostegia pentandra,Boehmeria melastomoidea,0.3478,not synonym,synonym,Levenshtein,0.7
Berchemia formosana,Rhamnus baptica,0.2105,not synonym,not synonym,Levenshtein,0.7
Pouzolzia poeppigiana,Boehmeria aspera,0.2857,not synonym,synonym,Levenshtein,0.7
Parietaria cretica,Parietaria lusitanica,0.7143,synonym,synonym,Levenshtein,0.7
Sibiraea angustata,Sibiraea angustata,1.0,synonym,synonym,Levenshtein,0.7
Pourouma cucura,Pourouma garciana,0.6471,not synonym,synonym,Levenshtein,0.7
Pilea pubescens,Bosquiea manongarivensis,0.25,not synonym,not synonym,Levenshtein,0.7
Aria danubialis,Zizyphus mauritiana,0.1579,not synonym,not synonym,Levenshtein,0.7
Aphanes maroccana,Aphanes maroccana,1.0,synonym,synonym,Levenshtein,0.7
Broussonetia papyrifera,Morus dioica,0.2174,not synonym,not synonym,Levenshtein,0.7
Laportea canadensis,Oblixilis canadensis,0.55,not synonym,synonym,Levenshtein,0.7
Pyraria irregularis,Pyrus tomentosa,0.2632,not synonym,synonym,Levenshtein,0.7
Elatostematoides falcatum,Cryptandra floribunda,0.16,not synonym,not synonym,Levenshtein,0.7
Laportea aestuans,Fleuryopsis petiolata,0.2381,not synonym,synonym,Levenshtein,0.7
Photinia serratifolia,Stranvaesia argyi,0.2381,not synonym,synonym,Levenshtein,0.7
Rhaphiolepis stipularis,Pyrus stipularis,0.5652,not synonym,synonym,Levenshtein,0.7
Forsskaolea tenacissima,Chamaedryfolia tenacissima,0.5769,not synonym,synonym,Levenshtein,0.7
Pouzolzia rubricaulis,Pouzolzia batesii,0.5714,not synonym,not synonym,Levenshtein,0.7
Procris goepeliana,Pellionia goepeliana,0.65,not synonym,synonym,Levenshtein,0.7
Dorstenia benguellensis,Dorstenia katangensis,0.6522,not synonym,synonym,Levenshtein,0.7
Berchemia koganii,Crataegus divida,0.1176,not synonym,not synonym,Levenshtein,0.7
Brosimum rubescens,Piratinera rubescens,0.6,not synonym,synonym,Levenshtein,0.7
Phylica parviflora,Phylica australis,0.5,not synonym,synonym,Levenshtein,0.7
Majovskya sudetica,Fleurya racemosa,0.2778,not synonym,not synonym,Levenshtein,0.7
Prunus avium,Procris violacea,0.3125,not synonym,not synonym,Levenshtein,0.7
Artocarpus nobilis,Crataegus peoriensis,0.4,not synonym,not synonym,Levenshtein,0.7
Aronia arbutifolia,Acaena trifida,0.3889,not synonym,not synonym,Levenshtein,0.7
Aphanes maroccana,Celtis parvifolia,0.2353,not synonym,not synonym,Levenshtein,0.7
Aphananthe philippinensis,Rosa beanii,0.16,not synonym,not synonym,Levenshtein,0.7
Laportea bulbifera,Laportea sinensis,0.5,not synonym,synonym,Levenshtein,0.7
Coussapoa orthoneura,Ramium tenue,0.2,not synonym,not synonym,Levenshtein,0.7
Procris pedunculata,Mespilus prunifolia,0.2632,not synonym,not synonym,Levenshtein,0.7
Celtis occidentalis,Celtis floridana,0.5263,not synonym,synonym,Levenshtein,0.7
Aphananthe aspera,Pyrus xizangensis,0.0588,not synonym,not synonym,Levenshtein,0.7
Ficus elastica,Urostigma elasticum,0.4737,not synonym,synonym,Levenshtein,0.7
Elatostematoides scandens,Ogcodeia caloneura,0.2,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus semiincisa,Aria semiincisa,0.56,not synonym,synonym,Levenshtein,0.7
Sarcomphalus undulatus,Zizyphus undulata,0.5455,not synonym,synonym,Levenshtein,0.7
Brosimum lactescens,Brosimum belizense,0.5789,not synonym,synonym,Levenshtein,0.7
Hedlundia turkestanica,Phylica cylindrica,0.2727,not synonym,not synonym,Levenshtein,0.7
Reissekia smilacina,Gouania cordifolia,0.2105,not synonym,synonym,Levenshtein,0.7
Prunus emarginata,Morus excelsa,0.2941,not synonym,not synonym,Levenshtein,0.7
Artocarpus heterophyllus,Urtica hypselodendron,0.2917,not synonym,not synonym,Levenshtein,0.7
Aria javorkana,Neillia breviracemosa,0.2857,not synonym,not synonym,Levenshtein,0.7
Ficus diversiformis,Ficus thwaitesii,0.4211,not synonym,synonym,Levenshtein,0.7
Gouania lupuloides,Gouania paniculata,0.4444,not synonym,synonym,Levenshtein,0.7
Crataegus scabrifolia,Taxotrophis triapiculata,0.25,not synonym,not synonym,Levenshtein,0.7
Gonostegia triandra,Memorialis hirta,0.2632,not synonym,synonym,Levenshtein,0.7
Maclura cochinchinensis,Morus calcar-galli,0.2174,not synonym,synonym,Levenshtein,0.7
Pourthiaea villosa,Pyrus komarovii,0.1667,not synonym,synonym,Levenshtein,0.7
Dorstenia fawcettii,Pyrus photinia,0.1579,not synonym,not synonym,Levenshtein,0.7
Crataegus chlorocarpa,Crataegus korolkowii,0.5714,not synonym,synonym,Levenshtein,0.7
Ziziphus leucodermis,Rhamnus obovatilimba,0.15,not synonym,not synonym,Levenshtein,0.7
Maoutia diversifolia,Boehmeria crenata,0.15,not synonym,not synonym,Levenshtein,0.7
Aria edulis,Sorbus tomentosa,0.1875,not synonym,synonym,Levenshtein,0.7
Elaeagnus nivea,Elaeagnus nivea,1.0,synonym,synonym,Levenshtein,0.7
Scutia myrtina,Catha zeylanica,0.4,not synonym,synonym,Levenshtein,0.7
Pilea grandifolia,Dubrueilia grandifolia,0.6818,not synonym,synonym,Levenshtein,0.7
Spiraea californica,Spyridium ramosissimum,0.2727,not synonym,not synonym,Levenshtein,0.7
Ficus elastica,Ficus karet,0.5,not synonym,synonym,Levenshtein,0.7
Condalia buxifolia,Cudrania spinosa,0.4444,not synonym,not synonym,Levenshtein,0.7
Cecropia peltata,Urtica angustata,0.3125,not synonym,not synonym,Levenshtein,0.7
Rubus lasiotrichos,Rubus hederifolius,0.3889,not synonym,synonym,Levenshtein,0.7
Trilepisium madagascariense,Trilepisium gymnandrum,0.5185,not synonym,synonym,Levenshtein,0.7
Pourthiaea calleryana,Sorocea macrogyna,0.4286,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis wuzhishanensis,Ficus curranii,0.2593,not synonym,not synonym,Levenshtein,0.7
Spyridium eriocephalum,Leucosyke rhodopleura,0.1818,not synonym,not synonym,Levenshtein,0.7
Pomaderris ledifolia,Pomaderris ligustrina,0.6667,not synonym,synonym,Levenshtein,0.7
Phylica comosa,Cecropia moniquirana,0.2,not synonym,not synonym,Levenshtein,0.7
Dorstenia tenera,Gouania hillii,0.3125,not synonym,not synonym,Levenshtein,0.7
Acaena magellanica,Sorbus semiincisa,0.2222,not synonym,not synonym,Levenshtein,0.7
Pouzolzia mixta,Elaeagnus obovata,0.1765,not synonym,not synonym,Levenshtein,0.7
Coussapoa microcephala,Neillia velutina,0.1364,not synonym,not synonym,Levenshtein,0.7
Ulmus hollandica,Urera tenax,0.1875,not synonym,not synonym,Levenshtein,0.7
Sorbaronia sorbifolia,Pyrus sorbifolia,0.5714,not synonym,synonym,Levenshtein,0.7
Elatostema macrophyllum,Cotoneaster blinii,0.2174,not synonym,not synonym,Levenshtein,0.7
Elatostema volubile,Polychroa volubilis,0.4211,not synonym,synonym,Levenshtein,0.7
Crataemespilus canescens,Ziziphus microdictya,0.1667,not synonym,not synonym,Levenshtein,0.7
Holodiscus australis,Gouania gagnei,0.2,not synonym,not synonym,Levenshtein,0.7
Crataegus pennsylvanica,Planera richardii,0.1739,not synonym,not synonym,Levenshtein,0.7
Dendrocnide longifolia,Laportea salomonensis,0.1818,not synonym,synonym,Levenshtein,0.7
Rhaphiolepis indica,Rhaphiolepis minor,0.7368,synonym,synonym,Levenshtein,0.7
Pilea gnidioides,Adicea gnidioides,0.8235,synonym,synonym,Levenshtein,0.7
Cryptandra pungens,Cryptandra holostyla,0.55,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus hybrida,Ziziphus spinosa,0.2273,not synonym,not synonym,Levenshtein,0.7
Endotropis alnifolia,Cecropia digitata,0.35,not synonym,not synonym,Levenshtein,0.7
Dorstenia benguellensis,Dorstenia benguellensis,1.0,synonym,synonym,Levenshtein,0.7
Hedlundia anglica,Alicastrum guianense,0.1,not synonym,not synonym,Levenshtein,0.7
Ziziphus linnaei,Stephanandra incisa,0.1579,not synonym,not synonym,Levenshtein,0.7
Torminalis glaberrima,Sorbus torminalis,0.1905,not synonym,synonym,Levenshtein,0.7
Argentina irianensis,Potentilla irianensis,0.7619,synonym,synonym,Levenshtein,0.7
Sarcomphalus reticulatus,Rhamnus rotundifolia,0.25,not synonym,synonym,Levenshtein,0.7
Ceanothus cuneatus,Aria vulgaris,0.2778,not synonym,not synonym,Levenshtein,0.7
Ficus parietalis,Dorstenia anthuriifolia,0.2174,not synonym,not synonym,Levenshtein,0.7
Celtis reticulata,Colubrina nepaulensis,0.2857,not synonym,not synonym,Levenshtein,0.7
Elatostema rostratum,Elatostematoides thibaudiifolium,0.4688,not synonym,synonym,Levenshtein,0.7
Gonostegia triandra,Rosa anemoniflora,0.2632,not synonym,not synonym,Levenshtein,0.7
Prunus urumiensis,Amygdalus urumiensis,0.65,not synonym,synonym,Levenshtein,0.7
Leucosyke ochroneura,Missiessya ochroneura,0.5714,not synonym,synonym,Levenshtein,0.7
Boehmeria holosericea,Eriobotrya kwangsiensis,0.1739,not synonym,not synonym,Levenshtein,0.7
Rhamnus prostrata,Rhamnus darii,0.5294,not synonym,synonym,Levenshtein,0.7
Urtica leptophylla,Urtica ballotifolia,0.5263,not synonym,synonym,Levenshtein,0.7
Trophis racemosa,Trophis americana,0.5882,not synonym,synonym,Levenshtein,0.7
Boehmeria sieboldiana,Ioxylon aurantiacum,0.1429,not synonym,not synonym,Levenshtein,0.7
Celtis iguanaea,Mertensia citrifolia,0.3,not synonym,synonym,Levenshtein,0.7
Parietaria alsinifolia,Sibiraea glaberrima,0.2727,not synonym,not synonym,Levenshtein,0.7
Phylica polifolia,Soulangia thymifolia,0.45,not synonym,synonym,Levenshtein,0.7
Dendrocnide amplissima,Urera amplissima,0.5455,not synonym,synonym,Levenshtein,0.7
Parietaria floridana,Parietaria globulifera,0.6818,not synonym,synonym,Levenshtein,0.7
Rhaphiolepis henryi,Prunus bucharica,0.1053,not synonym,not synonym,Levenshtein,0.7
Spiraea trilobata,Eleiosina triloba,0.4706,not synonym,synonym,Levenshtein,0.7
Celtis iguanaea,Photinia amphidoxa,0.2222,not synonym,not synonym,Levenshtein,0.7
Elaeagnus angustifolia,Elaeagnus spinosa,0.6364,not synonym,synonym,Levenshtein,0.7
Pilea betulifolia,Urtica betulifolia,0.7222,synonym,synonym,Levenshtein,0.7
Spiraea betulifolia,Spiraea procumbens,0.4211,not synonym,synonym,Levenshtein,0.7
Scutia myrtina,Ficus nepalensis,0.125,not synonym,not synonym,Levenshtein,0.7
Ziziphus rugosa,Ziziphus roxburghiana,0.619,not synonym,synonym,Levenshtein,0.7
Aronia prunifolia,Adenorhachis atropurpurea,0.24,not synonym,synonym,Levenshtein,0.7
Crataegus disperma,Crataegus porrecta,0.6667,not synonym,synonym,Levenshtein,0.7
Hedlundia teodori,Sorbus teodori,0.5294,not synonym,synonym,Levenshtein,0.7
Celtis sinensis,Ipecacuanha virginiana,0.1818,not synonym,not synonym,Levenshtein,0.7
Aphananthe monoica,Aphananthe mexicana,0.7368,synonym,synonym,Levenshtein,0.7
Trymalium albicans,Pomaderris albicans,0.5263,not synonym,synonym,Levenshtein,0.7
Cypholophus macrocephalus,Boehmeria macrocephala,0.52,not synonym,synonym,Levenshtein,0.7
Cypholophus macrocephalus,Prunus mira,0.28,not synonym,not synonym,Levenshtein,0.7
Paratrophis insignis,Morus insignis,0.55,not synonym,synonym,Levenshtein,0.7
Ulmus rubra,Morus virginica,0.3333,not synonym,not synonym,Levenshtein,0.7
Atadinus microcarpus,Oreoherzogia microcarpa,0.3913,not synonym,synonym,Levenshtein,0.7
Parietaria micrantha,Parietaria coreana,0.7,synonym,synonym,Levenshtein,0.7
Boehmeria grandis,Urtica grandis,0.5294,not synonym,synonym,Levenshtein,0.7
Clarisia ilicifolia,Pilea guadalupensis,0.1579,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus pseudosemiincisa,Sorbus pyricarpa,0.3226,not synonym,synonym,Levenshtein,0.7
Retanilla ephedra,Pouzolzia neurocarpa,0.25,not synonym,not synonym,Levenshtein,0.7
