species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Hyparrhenia hirta,Schoenus juncoides,0.0556,not synonym,not synonym,Levenshtein,0.7
Hypolytrum heterophyllum,Mapania heterophylla,0.5417,not synonym,synonym,Levenshtein,0.7
Oplismenus undulatifolius,Panicum burmanni,0.2,not synonym,synonym,Levenshtein,0.7
Fimbristylis polytrichoides,Microbriza brachychaete,0.2222,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria reflexiaristata,Cladium latissimum,0.1613,not synonym,not synonym,Levenshtein,0.7
Scleria tenella,Weingaertneria articulata,0.32,not synonym,not synonym,Levenshtein,0.7
Ananas comosus,Ananas serotinus,0.625,not synonym,synonym,Levenshtein,0.7
Comanthera floccosa,Syngonanthus floccosus,0.5455,not synonym,synonym,Levenshtein,0.7
Machaerina rubiginosa,Hohenbergia guatemalensis,0.24,not synonym,not synonym,Levenshtein,0.7
Chrysopogon plumulosus,Sasa amagiensis,0.1818,not synonym,not synonym,Levenshtein,0.7
Vriesea fenestralis,Sasa yamatensis,0.3158,not synonym,not synonym,Levenshtein,0.7
Gahnia pauciflora,Kengyilia obviaristata,0.2727,not synonym,not synonym,Levenshtein,0.7
Ptilagrostis mongolica,Achnatherum mongolicum,0.4091,not synonym,synonym,Levenshtein,0.7
Sasaella leucorhoda,Pleioblastus sawadae,0.2,not synonym,not synonym,Levenshtein,0.7
Wittmackia antillana,Exochogyne megalorrhyncha,0.16,not synonym,not synonym,Levenshtein,0.7
Centrolepis glabra,Centrolepis platychlamys,0.625,not synonym,synonym,Levenshtein,0.7
Paepalanthus engleri,Cladium fimbristyloides,0.087,not synonym,not synonym,Levenshtein,0.7
Catapodium hemipoa,Scleropoa subsessilis,0.2381,not synonym,synonym,Levenshtein,0.7
Desmocladus eludens,Saxofridericia subcordata,0.16,not synonym,not synonym,Levenshtein,0.7
Neoregelia concentrica,Aregelia concentrica,0.8636,synonym,synonym,Levenshtein,0.7
Cytogonidium leptocarpoides,Tillandsia tequendamae,0.1852,not synonym,not synonym,Levenshtein,0.7
Luzula stenophylla,Cryptanthus latifolius,0.1364,not synonym,not synonym,Levenshtein,0.7
Cleistogenes serotina,Kengia bulgarica,0.1905,not synonym,synonym,Levenshtein,0.7
Typha domingensis,Sasa linearifolia,0.1176,not synonym,not synonym,Levenshtein,0.7
Sasaella masamuneana,Roegneria scabra,0.2,not synonym,not synonym,Levenshtein,0.7
Avenula pubescens,Tillandsia zonai,0.1176,not synonym,not synonym,Levenshtein,0.7
Polypogon adscendens,Eriophorum caespitosum,0.2273,not synonym,not synonym,Levenshtein,0.7
Carex basutorum,Kobresia basutorum,0.6667,not synonym,synonym,Levenshtein,0.7
Neoregelia carcharodon,Nidularium carcharodon,0.5909,not synonym,synonym,Levenshtein,0.7
Colanthelia lanciflora,Aulonemia lanciflora,0.7273,synonym,synonym,Levenshtein,0.7
Cinnagrostis sclerantha,Sasamorpha uinuizoana,0.1739,not synonym,not synonym,Levenshtein,0.7
Phylloscirpus deserticola,Billbergia minuta,0.24,not synonym,not synonym,Levenshtein,0.7
Oropetium villosulum,Sparganium natans,0.2,not synonym,not synonym,Levenshtein,0.7
Lutheria splendens,Werauhia splendens,0.6667,not synonym,synonym,Levenshtein,0.7
Sasamorpha borealis,Catabrosa atrata,0.3684,not synonym,not synonym,Levenshtein,0.7
Rhombolytrum rhomboideum,Vriesea nahoumii,0.125,not synonym,not synonym,Levenshtein,0.7
Nidularium corallinum,Vulpia bromoides,0.2857,not synonym,not synonym,Levenshtein,0.7
Fimbristylis spadicea,Drepanostachyum asper,0.1429,not synonym,not synonym,Levenshtein,0.7
Oplismenus hirtellus,Schoenus philippinensis,0.3043,not synonym,not synonym,Levenshtein,0.7
Aechmea brachystachys,Streptocalyx brachystachys,0.6154,not synonym,synonym,Levenshtein,0.7
Luzula spicata,Juncus thyrsiflorus,0.1579,not synonym,synonym,Levenshtein,0.7
Werauhia paniculata,Vriesea triflora,0.3158,not synonym,synonym,Levenshtein,0.7
Ichnanthus nemorosus,Hildaea nemorosa,0.45,not synonym,synonym,Levenshtein,0.7
Pseudoschoenus inanis,Sasa praeclusa,0.1905,not synonym,not synonym,Levenshtein,0.7
Bolboschoenus fluviatilis,Schoenoplectus fluviatilis,0.5769,not synonym,synonym,Levenshtein,0.7
Thamnochortus lucens,Restio dichotomus,0.2,not synonym,synonym,Levenshtein,0.7
Cleistogenes songorica,Kengia mutica,0.2727,not synonym,synonym,Levenshtein,0.7
Schoenoplectus californicus,Elytrospermum californicum,0.5556,not synonym,synonym,Levenshtein,0.7
Blysmus rufus,Schoenus brunneus,0.4118,not synonym,synonym,Levenshtein,0.7
Hyparrhenia glabriuscula,Sorghum glabriusculum,0.5417,not synonym,synonym,Levenshtein,0.7
Puya sodiroana,Aplostemon triquetrus,0.1429,not synonym,not synonym,Levenshtein,0.7
Fimbristylis spadicea,Eleogiton spadicea,0.5238,not synonym,synonym,Levenshtein,0.7
Quesnelia quesneliana,Billbergia quesneliana,0.6818,not synonym,synonym,Levenshtein,0.7
Becquerelia cymosa,Scleria cymosa,0.6667,not synonym,synonym,Levenshtein,0.7
Arctagrostis arundinacea,Sasa qingyuanensis,0.1667,not synonym,not synonym,Levenshtein,0.7
Alcantarea glaziouana,Setaria cirrosa,0.3333,not synonym,not synonym,Levenshtein,0.7
Bulbostylis thouarsii,Bulbostylis puberula,0.619,not synonym,synonym,Levenshtein,0.7
Schoenoplectus americanus,Schoenoplectus chilensis,0.68,not synonym,synonym,Levenshtein,0.7
Typha angustifolia,Typha angustifolia,1.0,synonym,synonym,Levenshtein,0.7
Paracolpodium altaicum,Scirpus michauxii,0.1818,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis mollis,Sclerochloa maritima,0.15,not synonym,not synonym,Levenshtein,0.7
Ichnanthus nemorosus,Festuca buchtienii,0.05,not synonym,not synonym,Levenshtein,0.7
Vriesea castaneobulbosa,Tillandsia castaneobulbosa,0.6923,not synonym,synonym,Levenshtein,0.7
Puya chilensis,Puya coarctata,0.4286,not synonym,synonym,Levenshtein,0.7
Platychorda applanata,Diarrhena maritima,0.2381,not synonym,not synonym,Levenshtein,0.7
Schizostachyum latifolium,Scleria wightiana,0.2,not synonym,not synonym,Levenshtein,0.7
Sasa senanensis,Sasa robusta,0.4,not synonym,synonym,Levenshtein,0.7
Cinnagrostis filifolia,Deyeuxia filifolia,0.5,not synonym,synonym,Levenshtein,0.7
Tetraria involucrata,Sasa propinqua,0.25,not synonym,not synonym,Levenshtein,0.7
Vriesea rodigasiana,Tillandsia rodigasiana,0.6364,not synonym,synonym,Levenshtein,0.7
Juncus littoralis,Juncus adriaticus,0.4706,not synonym,synonym,Levenshtein,0.7
Sporadanthus traversii,Arundinaria minomarsa,0.1818,not synonym,not synonym,Levenshtein,0.7
Festuca purpurascens,Festuca philippii,0.45,not synonym,synonym,Levenshtein,0.7
Catopsis nutans,Tillandsia cornucopia,0.2381,not synonym,synonym,Levenshtein,0.7
Hechtia purpusii,Dichromena filiformis,0.2381,not synonym,not synonym,Levenshtein,0.7
Diplacrum caricinum,Diplacrum zeylanicum,0.65,not synonym,synonym,Levenshtein,0.7
Ichnanthus breviscrobs,Ichnanthus rondonii,0.5455,not synonym,synonym,Levenshtein,0.7
Fimbristylis autumnalis,Trichelostylis autumnalis,0.72,synonym,synonym,Levenshtein,0.7
Festuca varia,Centotheca maxima,0.4706,not synonym,not synonym,Levenshtein,0.7
Paepalanthus lingulatus,Olotrema filifolia,0.1304,not synonym,not synonym,Levenshtein,0.7
Comanthera elegans,Festuca eminens,0.3333,not synonym,not synonym,Levenshtein,0.7
Abolboda americana,Jupica caerulea,0.2778,not synonym,synonym,Levenshtein,0.7
Neoregelia tristis,Orthopogon hirtellus,0.15,not synonym,not synonym,Levenshtein,0.7
Rhynchospora chinensis,Agrostis bromidioides,0.1818,not synonym,not synonym,Levenshtein,0.7
Polypogon chilensis,Vilfa muricata,0.1053,not synonym,synonym,Levenshtein,0.7
Carex enneastachya,Carex azuayae,0.5,not synonym,synonym,Levenshtein,0.7
Vriesea oligantha,Tillandsia oligantha,0.6,not synonym,synonym,Levenshtein,0.7
Leymus triticoides,Aechmea corallina,0.1667,not synonym,not synonym,Levenshtein,0.7
Chamaedendron fragilis,Costularia fragilis,0.5,not synonym,synonym,Levenshtein,0.7
Juncus triandrus,Neosasamorpha nakashimana,0.2,not synonym,not synonym,Levenshtein,0.7
Sasa tsuboiana,Sasa amagiensis,0.4,not synonym,synonym,Levenshtein,0.7
Billbergia amoena,Billbergia discolor,0.6316,not synonym,synonym,Levenshtein,0.7
Mapania debilis,Mapania gracilipes,0.6667,not synonym,synonym,Levenshtein,0.7
Staberoha aemula,Mapania elegans,0.1875,not synonym,not synonym,Levenshtein,0.7
Vriesea gigantea,Vriesea alexandrae,0.6111,not synonym,synonym,Levenshtein,0.7
Canistropsis billbergioides,Nidularium citrinum,0.2222,not synonym,synonym,Levenshtein,0.7
Cleistogenes serotina,Woodrowia diandra,0.1429,not synonym,not synonym,Levenshtein,0.7
Sesleria coerulans,Sesleria permixta,0.6111,not synonym,synonym,Levenshtein,0.7
Wittmackia laevigata,Aechmea laevigata,0.6,not synonym,synonym,Levenshtein,0.7
Krenakia polyphylla,Harperia eyreana,0.2632,not synonym,not synonym,Levenshtein,0.7
Guzmania gloriosa,Gynerium dioicum,0.2353,not synonym,not synonym,Levenshtein,0.7
Leymus secalinus,Leymus tenuis,0.625,not synonym,synonym,Levenshtein,0.7
Billbergia pyramidalis,Pitcairnia fastuosa,0.2727,not synonym,synonym,Levenshtein,0.7
Anthosachne scabra,Fimbristylis abortiva,0.1905,not synonym,not synonym,Levenshtein,0.7
Juncus rohtangensis,Paepalanthus serralapensis,0.3846,not synonym,not synonym,Levenshtein,0.7
Juncus cephalotes,Juncus polytrichos,0.4444,not synonym,synonym,Levenshtein,0.7
Milium effusum,Vilfa acutiglumia,0.2353,not synonym,not synonym,Levenshtein,0.7
Hohenbergia stellata,Neumannia lindenii,0.2,not synonym,not synonym,Levenshtein,0.7
Deuterocohnia brevifolia,Neosasamorpha prodigiosa,0.2917,not synonym,not synonym,Levenshtein,0.7
Syngonanthus oblongus,Dupatya oblonga,0.4286,not synonym,synonym,Levenshtein,0.7
Melancranis tenuis,Bromelia commeliniana,0.1905,not synonym,not synonym,Levenshtein,0.7
Restio debilis,Scirpus trispicatus,0.2105,not synonym,not synonym,Levenshtein,0.7
Bulbostylis parvinux,Abildgaardia parvinux,0.5714,not synonym,synonym,Levenshtein,0.7
Machaerina gunnii,Sorghum verticillatum,0.1429,not synonym,not synonym,Levenshtein,0.7
Arctagrostis arundinacea,Arctagrostis pooides,0.625,not synonym,synonym,Levenshtein,0.7
Sasa yahikoensis,Sasa iwakiana,0.4375,not synonym,synonym,Levenshtein,0.7
Sasamorpha borealis,Pothuava pycnantha,0.1053,not synonym,not synonym,Levenshtein,0.7
Bromelia binotii,Scirpus caespitosus,0.2105,not synonym,not synonym,Levenshtein,0.7
Schoenus delicatulus,Mariscus delicatulus,0.7,synonym,synonym,Levenshtein,0.7
Staberoha cernua,Thamnochortus cernuus,0.381,not synonym,synonym,Levenshtein,0.7
Cyperites haydenii,Cyperacites haydenii,0.9,synonym,synonym,Levenshtein,0.7
Danthoniopsis viridis,Scirpus hispidulus,0.2381,not synonym,not synonym,Levenshtein,0.7
Calyptrocarya glomerulata,Calyptrocarya brevicaulis,0.6,not synonym,synonym,Levenshtein,0.7
Paepalanthus spixianus,Arundinaria amplissima,0.1364,not synonym,not synonym,Levenshtein,0.7
Paepalanthus anceps,Centrolepis polygona,0.1,not synonym,not synonym,Levenshtein,0.7
Sasaella ramosa,Oplismenus japonicus,0.25,not synonym,not synonym,Levenshtein,0.7
Indocalamus tessellatus,Pseudosasa longivaginata,0.2083,not synonym,synonym,Levenshtein,0.7
Leymus karelinii,Elymus kugalensis,0.5294,not synonym,synonym,Levenshtein,0.7
Amphibromus nervosus,Sasaella longifolia,0.1,not synonym,not synonym,Levenshtein,0.7
Comanthera centauroides,Syngonanthus ciliatus,0.2609,not synonym,synonym,Levenshtein,0.7
Cinnagrostis sclerantha,Deyeuxia spiciformis,0.087,not synonym,synonym,Levenshtein,0.7
Flagellaria indica,Puya weberiana,0.2778,not synonym,not synonym,Levenshtein,0.7
Anthelepis undulata,Cladium pulchrum,0.1053,not synonym,synonym,Levenshtein,0.7
Werauhia montana,Joinvillea malayana,0.3158,not synonym,not synonym,Levenshtein,0.7
Staberoha distachyos,Thamnochortus umbellatus,0.1667,not synonym,synonym,Levenshtein,0.7
Eriophorum vaginatum,Scirpus vaginatus,0.6,not synonym,synonym,Levenshtein,0.7
Bulbostylis fimbriata,Bulbostylis frimbiata,0.9048,synonym,synonym,Levenshtein,0.7
Carex dacica,Vignea dacica,0.6154,not synonym,synonym,Levenshtein,0.7
Chrysopogon serrulatus,Andropogon ciliolatus,0.5455,not synonym,synonym,Levenshtein,0.7
Oxychloe andina,Panicum magnum,0.0667,not synonym,not synonym,Levenshtein,0.7
Schizostachyum tavoyanum,Neohouzeaua tavoyana,0.4167,not synonym,synonym,Levenshtein,0.7
Platychorda rivalis,Platychorda rivalis,1.0,synonym,synonym,Levenshtein,0.7
Costularia melleri,Bromelia paniculigera,0.2857,not synonym,not synonym,Levenshtein,0.7
Rhynchospora reptans,Rhynchospora repens,0.9,synonym,synonym,Levenshtein,0.7
Hypodiscus rugosus,Hypodiscus zeyheri,0.6111,not synonym,synonym,Levenshtein,0.7
Leptochloa virgata,Sorghum subtile,0.1111,not synonym,not synonym,Levenshtein,0.7
Cortaderia nitida,Arundo calycina,0.2941,not synonym,synonym,Levenshtein,0.7
Sesleria caerulea,Sesleria arduinoi,0.5882,not synonym,synonym,Levenshtein,0.7
Chasmanthium laxum,Uniola laxa,0.2778,not synonym,synonym,Levenshtein,0.7
Scleria hirtella,Everardia revoluta,0.2778,not synonym,not synonym,Levenshtein,0.7
Vriesea mariae,Tillandsia mariae,0.5294,not synonym,synonym,Levenshtein,0.7
Machaerina juncea,Mariscus ouveanus,0.1765,not synonym,synonym,Levenshtein,0.7
Elegia asperiflora,Arundinaria emeiensis,0.1905,not synonym,not synonym,Levenshtein,0.7
Fimbristylis tenera,Iria tenera,0.5263,not synonym,synonym,Levenshtein,0.7
Milium effusum,Polypogon intermedius,0.1905,not synonym,not synonym,Levenshtein,0.7
Eriocaulon taquetii,Bromus dertonensis,0.2105,not synonym,not synonym,Levenshtein,0.7
Sasamorpha sinica,Festuca dichotoma,0.1176,not synonym,not synonym,Levenshtein,0.7
Eriophorum chamissonis,Juncus kern-reichgeltii,0.0435,not synonym,not synonym,Levenshtein,0.7
Rhynchospora brownii,Rhynchospora lavarum,0.65,not synonym,synonym,Levenshtein,0.7
Thamnochortus lucens,Catopsis mexicana,0.2,not synonym,not synonym,Levenshtein,0.7
Sasa chartacea,Milium montianum,0.125,not synonym,not synonym,Levenshtein,0.7
Gahnia aspera,Tillandsia wittmackiana,0.2609,not synonym,not synonym,Levenshtein,0.7
Schizachyrium sanguineum,Streptachne domingensis,0.25,not synonym,synonym,Levenshtein,0.7
Festuca laevigata,Festuca tuta,0.5882,not synonym,synonym,Levenshtein,0.7
Bulbostylis distichoides,Machaerina riparia,0.125,not synonym,not synonym,Levenshtein,0.7
Guzmania dussii,Thecophyllum dussii,0.3684,not synonym,synonym,Levenshtein,0.7
Paepalanthus polyanthus,Actinocephalus polyanthus,0.56,not synonym,synonym,Levenshtein,0.7
Pitcairnia karwinskyana,Hepetis karwinskyana,0.6087,not synonym,synonym,Levenshtein,0.7
Paramapania parvibractea,Thoracostachyum parvibracteum,0.5172,not synonym,synonym,Levenshtein,0.7
Abildgaardia ovata,Aechmea virens,0.1667,not synonym,not synonym,Levenshtein,0.7
Catopsis sessiliflora,Bromelia sessiliflora,0.6667,not synonym,synonym,Levenshtein,0.7
Gahnia beecheyi,Gahnia leptostachya,0.5263,not synonym,synonym,Levenshtein,0.7
Chionochloa ovata,Danthonia ovata,0.4706,not synonym,synonym,Levenshtein,0.7
Bulbostylis leucostachya,Racinaea lescaillei,0.1667,not synonym,not synonym,Levenshtein,0.7
Paracolpodium colchicum,Colpodium caucasicum,0.6522,not synonym,synonym,Levenshtein,0.7
Guzmania bakeri,Vriesea ospinae,0.0667,not synonym,not synonym,Levenshtein,0.7
Cynosurus echinatus,Eriocaulon filiforme,0.2,not synonym,not synonym,Levenshtein,0.7
Ficinia radiata,Andropogon dichroos,0.1053,not synonym,not synonym,Levenshtein,0.7
Aulonemia viscosa,Hopkinsia scabrida,0.2222,not synonym,not synonym,Levenshtein,0.7
Oplismenus undulatifolius,Thecophyllum paniculatum,0.16,not synonym,not synonym,Levenshtein,0.7
Schoenus turbinatus,Chaetospora globosa,0.2105,not synonym,not synonym,Levenshtein,0.7
Carex pauciflora,Leucoglochin pauciflorus,0.4583,not synonym,synonym,Levenshtein,0.7
Hypodiscus rugosus,Oplismenus polliniaefolius,0.2692,not synonym,not synonym,Levenshtein,0.7
Rokautskyia exaltata,Cryptanthus exaltatus,0.4286,not synonym,synonym,Levenshtein,0.7
Werauhia werckleana,Vriesea cornus-cervi,0.2,not synonym,synonym,Levenshtein,0.7
Polypogon monspeliensis,Chionachne wightii,0.2174,not synonym,not synonym,Levenshtein,0.7
Machaerina disticha,Craspedolepis verreauxii,0.125,not synonym,not synonym,Levenshtein,0.7
Ophiuros papillosus,Rottboellia papillosa,0.4286,not synonym,synonym,Levenshtein,0.7
Bulbostylis stenocarpa,Dupatya flavescens,0.2273,not synonym,not synonym,Levenshtein,0.7
Aechmea costantinii,Aechmea megalantha,0.5263,not synonym,synonym,Levenshtein,0.7
Elymandra androphila,Elymus aemulans,0.3,not synonym,not synonym,Levenshtein,0.7
Leiothrix crassifolia,Eriocaulon crassifolium,0.5652,not synonym,synonym,Levenshtein,0.7
Guzmania lehmanniana,Caraguata lehmanniana,0.619,not synonym,synonym,Levenshtein,0.7
Leymus secalinus,Elymus glaucus,0.5,not synonym,synonym,Levenshtein,0.7
Paramapania longirostris,Billbergia miniatorosea,0.2083,not synonym,not synonym,Levenshtein,0.7
Carex capillaris,Carex plana,0.5625,not synonym,synonym,Levenshtein,0.7
Chrysopogon velutinus,Milium trichopodium,0.0952,not synonym,not synonym,Levenshtein,0.7
Xyris caroliniana,Xyris pallescens,0.5294,not synonym,synonym,Levenshtein,0.7
Machaerina cubensis,Cladium cubense,0.5263,not synonym,synonym,Levenshtein,0.7
Werauhia subsecunda,Vriesea diminuta,0.2632,not synonym,synonym,Levenshtein,0.7
Abolboda americana,Abolboda poeppigii,0.5556,not synonym,synonym,Levenshtein,0.7
Arundo donax,Schoenus capitellatus,0.1429,not synonym,not synonym,Levenshtein,0.7
Hypolytrum humile,Lepironia humilis,0.3529,not synonym,synonym,Levenshtein,0.7
Paramapania parvibractea,Thoracostachyum macilentulum,0.1786,not synonym,synonym,Levenshtein,0.7
Sesleria calabrica,Hemichlaena capillifolia,0.3333,not synonym,not synonym,Levenshtein,0.7
Rhombolytrum rhomboideum,Chascolytrum rhomboideum,0.8333,synonym,synonym,Levenshtein,0.7
Joinvillea plicata,Panicum hirtellum,0.0556,not synonym,not synonym,Levenshtein,0.7
Catopsis berteroniana,Sasaella iwatekensis,0.2381,not synonym,not synonym,Levenshtein,0.7
Leiothrix rufula,Vriesea soderstromii,0.1,not synonym,not synonym,Levenshtein,0.7
Fimbristylis recta,Fimbristylis stricticulmis,0.6154,not synonym,synonym,Levenshtein,0.7
Racinaea kessleri,Tillandsia racinaea,0.1579,not synonym,synonym,Levenshtein,0.7
Fimbristylis ferruginea,Fimbristylis sieberiana,0.6522,not synonym,synonym,Levenshtein,0.7
Mapania macrocephala,Hypaelyptum macrocephalum,0.56,not synonym,synonym,Levenshtein,0.7
Cladium mariscus,Paepalanthus habenulifer,0.2083,not synonym,not synonym,Levenshtein,0.7
Paepalanthus bifidus,Arundinaria victorialis,0.2174,not synonym,not synonym,Levenshtein,0.7
Machaerina glomerata,Cladium glomeratum,0.55,not synonym,synonym,Levenshtein,0.7
Carex wawuensis,Carex wawuensis,1.0,synonym,synonym,Levenshtein,0.7
Sasaella kogasensis,Cymbopogon schmidianus,0.0909,not synonym,not synonym,Levenshtein,0.7
Willdenowia teres,Leptocarpus imbricatus,0.1364,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis micrathera,Dimeria gracilis,0.2609,not synonym,not synonym,Levenshtein,0.7
Mapania sumatrana,Dupatya polyantha,0.2941,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis cryptolopha,Deyeuxia cryptolopha,0.5417,not synonym,synonym,Levenshtein,0.7
Nidularium makoyanum,Nidularium makoyanum,1.0,synonym,synonym,Levenshtein,0.7
Pitcairnia moritziana,Juncus latifolius,0.1429,not synonym,not synonym,Levenshtein,0.7
Bromelia serra,Triticum biflorum,0.1765,not synonym,not synonym,Levenshtein,0.7
Cephalocarpus montanus,Everardia hitchcockii,0.0909,not synonym,synonym,Levenshtein,0.7
Scleria brownii,Scleria distans,0.5333,not synonym,synonym,Levenshtein,0.7
Bulbostylis neglecta,Fimbristylis neglecta,0.7619,synonym,synonym,Levenshtein,0.7
Hellmuthia membranacea,Scirpus membranaceus,0.5,not synonym,synonym,Levenshtein,0.7
Racinaea homostachya,Tillandsia homostachya,0.6364,not synonym,synonym,Levenshtein,0.7
Abildgaardia ternata,Bambusa atra,0.3,not synonym,not synonym,Levenshtein,0.7
Vriesea minarum,Vriesea citrina,0.6,not synonym,synonym,Levenshtein,0.7
Sasa hayatae,Sasa kariyosensis,0.4118,not synonym,synonym,Levenshtein,0.7
Polypogon elongatus,Andropogon consanguineus,0.4167,not synonym,not synonym,Levenshtein,0.7
Piresia sympodica,Tetraria purpurea,0.2941,not synonym,not synonym,Levenshtein,0.7
Schoenus benthamii,Alopecurus aristatus,0.25,not synonym,not synonym,Levenshtein,0.7
