species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Philarista porphyrinella,Cryptolechia porphyrinella,0.6154,not synonym,synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Glyphipteryx lathamella,0.0833,not synonym,not synonym,Levenshtein,0.7
Oreta rosea,Oreta nigrostigma,0.5882,not synonym,not synonym,Levenshtein,0.7
Creatonotos transiens,Drepana fulvata,0.1905,not synonym,not synonym,Levenshtein,0.7
Sangatissa subcurvifera,Lethocephala bombycoides,0.125,not synonym,not synonym,Levenshtein,0.7
Eupterote mollifera,Thosea peralbida,0.2632,not synonym,not synonym,Levenshtein,0.7
Dysschema lycaste,Dysschema cydon,0.6471,not synonym,synonym,Levenshtein,0.7
Oreta fulgens,Cobanilla triumbrata,0.2,not synonym,synonym,Levenshtein,0.7
Metathrinca rosaria,Ptochoryctis rosaria,0.5,not synonym,synonym,Levenshtein,0.7
Argyresthia ivella,Argyresthia kuwayamella,0.6957,not synonym,synonym,Levenshtein,0.7
Neidalia bifasciata,Eupterote lativittata,0.2381,not synonym,not synonym,Levenshtein,0.7
Oglasa plagiata,Aemene formosibia,0.1765,not synonym,not synonym,Levenshtein,0.7
Chrysoclista flavicaput,Spuleria aurocapitella,0.1739,not synonym,synonym,Levenshtein,0.7
Epicampoptera pallida,Metadrepana pallida,0.5238,not synonym,synonym,Levenshtein,0.7
Pseudalbara parvula,Pseudalbara griseola,0.7,synonym,synonym,Levenshtein,0.7
Scopelodes unicolor,Miltochrista cancellata,0.1739,not synonym,not synonym,Levenshtein,0.7
Drapetodes fratercula,Drapetodes fratercula,1.0,synonym,synonym,Levenshtein,0.7
Togaria tancrei,Cymatophora tancrei,0.5789,not synonym,synonym,Levenshtein,0.7
Caffricola cloeckneria,Bombyx cloeckneria,0.5455,not synonym,synonym,Levenshtein,0.7
Oglasa hypenoides,Oglasa sambawana,0.4118,not synonym,synonym,Levenshtein,0.7
Macrocneme chrysitis,Macrocneme deceptans,0.6,not synonym,synonym,Levenshtein,0.7
Oedebasis longipalpis,Badiza rufosa,0.1905,not synonym,not synonym,Levenshtein,0.7
Ochropacha duplaris,Cymatophora argentea,0.2,not synonym,synonym,Levenshtein,0.7
Oreta insignis,Oreta formosana,0.4,not synonym,synonym,Levenshtein,0.7
Lepidolutzia baucis,Lepidolutzia bombycina,0.7273,synonym,synonym,Levenshtein,0.7
Diomea lignicolora,Zigera suvarnadivipae,0.2381,not synonym,synonym,Levenshtein,0.7
Hypertrocta posticalis,Oreta figlina,0.2727,not synonym,not synonym,Levenshtein,0.7
Catoryctis subnexella,Oecophora subnexella,0.5714,not synonym,synonym,Levenshtein,0.7
Creatonotos dulla,Creatonotos borealis,0.65,not synonym,synonym,Levenshtein,0.7
Amphitorna perexcisa,Neoreta perexcisa,0.6,not synonym,synonym,Levenshtein,0.7
Parapluda incincta,Elysius breviuscula,0.1579,not synonym,not synonym,Levenshtein,0.7
Dysschema magdala,Dysschema fortis,0.5882,not synonym,synonym,Levenshtein,0.7
Mesopsestis undosa,Palimpsestis undosa,0.7368,synonym,synonym,Levenshtein,0.7
Tetheella fluctuosa,Cymatophora fluctuosa,0.5714,not synonym,synonym,Levenshtein,0.7
Gorgonidia garleppi,Eupterote variegata,0.1579,not synonym,not synonym,Levenshtein,0.7
Euthyatira pennssylvanica,Cotana unicolor,0.24,not synonym,not synonym,Levenshtein,0.7
Eupterote flavicollis,Setora minimalis,0.3333,not synonym,not synonym,Levenshtein,0.7
Phiala alba,Phiala strigifera,0.4706,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Platypteryx sicula,0.1053,not synonym,not synonym,Levenshtein,0.7
Euphalacra semisecta,Ectothyris semisecta,0.55,not synonym,synonym,Levenshtein,0.7
Adites vagilinea,Lyclene vagilinea,0.6471,not synonym,synonym,Levenshtein,0.7
Epipsestis dubia,Polyploca dubia,0.4375,not synonym,synonym,Levenshtein,0.7
Oreta pulchripes,Euclystis consurgens,0.2,not synonym,not synonym,Levenshtein,0.7
Spidia miserrima,Peridrepana sericea,0.3684,not synonym,not synonym,Levenshtein,0.7
Tridrepana olivacea,Oreta nigristriata,0.1579,not synonym,not synonym,Levenshtein,0.7
Dysschema eurocilia,Euclystis invidiosa,0.1579,not synonym,not synonym,Levenshtein,0.7
Thronia dilucida,Miltochrista quadrifasciata,0.3704,not synonym,not synonym,Levenshtein,0.7
Oreta jaspidea,Oreta hepatica,0.5,not synonym,synonym,Levenshtein,0.7
Hadraphe ethiopica,Acantharctia aurantiaca,0.2609,not synonym,not synonym,Levenshtein,0.7
Miniodes phaeosoma,Miniodes phaeosomoides,0.7727,synonym,synonym,Levenshtein,0.7
Neidalia bifasciata,Acrojana sanguinipes,0.15,not synonym,not synonym,Levenshtein,0.7
Hibrildes norax,Hibrildes sheffieldi,0.5,not synonym,synonym,Levenshtein,0.7
Elysius disciplaga,Elysius breviuscula,0.5263,not synonym,synonym,Levenshtein,0.7
Palirisa mosoensis,Acontia discalis,0.3333,not synonym,not synonym,Levenshtein,0.7
Ochropacha duplaris,Eupterote hirsuta,0.1579,not synonym,not synonym,Levenshtein,0.7
Stephensia abbreviatella,Stephensia brunnichiella,0.6667,not synonym,not synonym,Levenshtein,0.7
Albarracina warionis,Albarracina thoracica,0.619,not synonym,synonym,Levenshtein,0.7
Potniarcha hierastis,Cryptophaga hierastis,0.5238,not synonym,synonym,Levenshtein,0.7
Oreta pulchripes,Hypsomadius formosana,0.1429,not synonym,not synonym,Levenshtein,0.7
Mimozethes argentilinearia,Mimozethes nana,0.5385,not synonym,synonym,Levenshtein,0.7
Agnoea lavandulae,Panacela simplex,0.2353,not synonym,not synonym,Levenshtein,0.7
Stenoglene obtusus,Stenoglene labda,0.6111,not synonym,synonym,Levenshtein,0.7
Thyatira batis,Thyatira conflua,0.5625,not synonym,synonym,Levenshtein,0.7
Comana albibasis,Tubuliferola subochreella,0.12,not synonym,not synonym,Levenshtein,0.7
Aphendala ferreogrisea,Cymatophora clara,0.1364,not synonym,not synonym,Levenshtein,0.7
Cotana rosselliana,Cotana diluta,0.5,not synonym,synonym,Levenshtein,0.7
Agnoea flavifrontella,Borkhausenia flavifrontella,0.6296,not synonym,synonym,Levenshtein,0.7
Epipsestis orbicularis,Tridrepana tristigma,0.2273,not synonym,not synonym,Levenshtein,0.7
Leucanopsis coniota,Leucanopsis coniata,0.9474,synonym,synonym,Levenshtein,0.7
Aergina laeta,Parasa laeta,0.6154,not synonym,synonym,Levenshtein,0.7
Xylorycta heliomacula,Telecrates heliomacula,0.6364,not synonym,synonym,Levenshtein,0.7
Phiala bistrigata,Phiala curvistrigata,0.8,synonym,synonym,Levenshtein,0.7
Cyme pyrrhauloides,Asura pyrrhauloides,0.7368,synonym,synonym,Levenshtein,0.7
Diomea insulana,Diomea jankowskii,0.4706,not synonym,synonym,Levenshtein,0.7
Ochrotilema hampsoni,Pseudlepista flavicosta,0.1739,not synonym,synonym,Levenshtein,0.7
Ischnopsis enopias,Amblyxena enopias,0.4444,not synonym,synonym,Levenshtein,0.7
Lithacodes fasciola,Lithacodes divergens,0.55,not synonym,synonym,Levenshtein,0.7
Agnoea lavandulae,Pseudatemelia lavandulae,0.5833,not synonym,synonym,Levenshtein,0.7
Dysschema subapicalis,Cyligramma bisignata,0.2381,not synonym,not synonym,Levenshtein,0.7
Trachydora fumea,Syntomactis fumea,0.3529,not synonym,synonym,Levenshtein,0.7
Chrysoclista flavicaput,Roeslerstammia aurocapitella,0.25,not synonym,synonym,Levenshtein,0.7
Stephensia integra,Argyresthia decimella,0.2857,not synonym,not synonym,Levenshtein,0.7
Oreta jaspidea,Oreta hypocalla,0.4667,not synonym,synonym,Levenshtein,0.7
Kurama galbanus,Polyploca anglica,0.1176,not synonym,synonym,Levenshtein,0.7
Dysschema trapeziata,Eupterote subdita,0.2,not synonym,not synonym,Levenshtein,0.7
Cotana rubrescens,Cotana turneri,0.5882,not synonym,synonym,Levenshtein,0.7
Sangatissa subcurvifera,Asphalia cinerea,0.3478,not synonym,not synonym,Levenshtein,0.7
Achlya flavicornis,Polyploca flavicornis,0.6667,not synonym,synonym,Levenshtein,0.7
Eupterote undata,Limacodes hilaris,0.1765,not synonym,not synonym,Levenshtein,0.7
Teldenia niveata,Capnodes leucospila,0.1579,not synonym,not synonym,Levenshtein,0.7
Stephensia brunnichella,Agnoea evanescens,0.2609,not synonym,not synonym,Levenshtein,0.7
Eupterote fabia,Pseudatemelia langohri,0.2727,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Eupterote consimilis,0.55,not synonym,synonym,Levenshtein,0.7
Lichenaula afflictella,Oglasa lunifera,0.2727,not synonym,not synonym,Levenshtein,0.7
Parapluda syngrapha,Janomima claria,0.2632,not synonym,not synonym,Levenshtein,0.7
Oreta pulchripes,Calligenia quadrilineata,0.25,not synonym,not synonym,Levenshtein,0.7
Oglasa hypenoides,Elysius aperta,0.1765,not synonym,not synonym,Levenshtein,0.7
Nordstromia problematica,Asura aroa,0.2917,not synonym,not synonym,Levenshtein,0.7
Aergina hilaris,Parasa hockingii,0.25,not synonym,synonym,Levenshtein,0.7
Argyresthia ivella,Argyresthia quadriella,0.7273,synonym,synonym,Levenshtein,0.7
Creatonotos dulla,Callimorpha nepos,0.1176,not synonym,not synonym,Levenshtein,0.7
Oreta insignis,Celiptera magnifica,0.2105,not synonym,not synonym,Levenshtein,0.7
Cyme reticulata,Calligenia cyclota,0.3889,not synonym,synonym,Levenshtein,0.7
Oreta cervina,Miltochrista vepallida,0.3636,not synonym,not synonym,Levenshtein,0.7
Oreta loochooana,Nordstromia pallidior,0.1905,not synonym,not synonym,Levenshtein,0.7
Spidia fenestrata,Hemictenarcha rubrisecta,0.2083,not synonym,synonym,Levenshtein,0.7
Tridrepana olivacea,Tridrepana semirufa,0.6316,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Ptochoryctis intacta,0.3,not synonym,not synonym,Levenshtein,0.7
Kurama mirabilis,Latoia gentilis,0.375,not synonym,not synonym,Levenshtein,0.7
Zaphanaula hemileuca,Zaphanaula xenophila,0.65,not synonym,synonym,Levenshtein,0.7
Thyatira batis,Thyatira albopunctata,0.5238,not synonym,synonym,Levenshtein,0.7
Gogana specularis,Ctenogyna natalensis,0.35,not synonym,not synonym,Levenshtein,0.7
Mimozethes lilacinaria,Xylorycta terenopis,0.1818,not synonym,not synonym,Levenshtein,0.7
Litocala sexsignata,Litocala deserta,0.6842,not synonym,synonym,Levenshtein,0.7
Avatara pseudocana,Dysschema albisarta,0.1053,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Bombyx aemilia,0.125,not synonym,not synonym,Levenshtein,0.7
Heterochyta aprepta,Macrobela aprepta,0.5789,not synonym,synonym,Levenshtein,0.7
Falcaria lacertinaria,Asura effulgens,0.2381,not synonym,not synonym,Levenshtein,0.7
Epipsestis ornata,Polyploca ornata,0.4706,not synonym,synonym,Levenshtein,0.7
Epicampoptera pallida,Euclea discolor,0.1905,not synonym,not synonym,Levenshtein,0.7
Diurnea fumida,Psiloreta brunnea,0.3529,not synonym,not synonym,Levenshtein,0.7
Eloasa liosarca,Phalaena gangis,0.1333,not synonym,not synonym,Levenshtein,0.7
Euagra intercisa,Metraga hoboa,0.25,not synonym,not synonym,Levenshtein,0.7
Ochropacha duplaris,Palimpsestis duplaris,0.4762,not synonym,synonym,Levenshtein,0.7
Zauclophora procellosa,Clerarcha procellosa,0.5909,not synonym,synonym,Levenshtein,0.7
Oreta rosea,Polyploca nigrilineata,0.2727,not synonym,not synonym,Levenshtein,0.7
Marmaroplegma paragarda,Marmaroplegma clio,0.6087,not synonym,synonym,Levenshtein,0.7
Metalobosia anitras,Metalobosia postcaerulescens,0.5357,not synonym,synonym,Levenshtein,0.7
Nanodacna logistica,Creatonotos nigrescens,0.2273,not synonym,not synonym,Levenshtein,0.7
Jana tantalus,Jana signifera,0.4286,not synonym,synonym,Levenshtein,0.7
Tridrepana lunulata,Tridrepana prolata,0.7895,synonym,synonym,Levenshtein,0.7
Tetheella fluctuosa,Tethea fluctuosa,0.8421,synonym,synonym,Levenshtein,0.7
Dysschema marginalis,Dysschema crassifascia,0.6364,not synonym,synonym,Levenshtein,0.7
Leucanopsis nebulosa,Leucanopsis epinephete,0.5909,not synonym,synonym,Levenshtein,0.7
Xylorycta apheles,Xylorycta lychnobii,0.5789,not synonym,synonym,Levenshtein,0.7
Eupterote flavicollis,Eupterote collaris,0.6667,not synonym,synonym,Levenshtein,0.7
Achlya flavicornis,Polyploca pseudoalbingensis,0.2963,not synonym,synonym,Levenshtein,0.7
Eupterote fabia,Phiala abluta,0.2,not synonym,not synonym,Levenshtein,0.7
Mambara haplopis,Birthama haplopis,0.6471,not synonym,synonym,Levenshtein,0.7
Avatara plethoneura,Camerunia insignis,0.1053,not synonym,not synonym,Levenshtein,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.619,not synonym,synonym,Levenshtein,0.7
Nemacerota alternata,Stenopsestis alternata,0.5455,not synonym,synonym,Levenshtein,0.7
Euphalacra discipuncta,Macrocneme iole,0.1364,not synonym,not synonym,Levenshtein,0.7
Diaphora mendica,Spilosoma substriata,0.3,not synonym,synonym,Levenshtein,0.7
Athrypsiastis candidella,Topiris candidella,0.6667,not synonym,synonym,Levenshtein,0.7
Ditrigona innotata,Drepana innotata,0.7222,synonym,synonym,Levenshtein,0.7
Lepidolutzia baucis,Lepidolutzia dukinfieldia,0.56,not synonym,synonym,Levenshtein,0.7
Phiala cunina,Euchera fervidaria,0.2222,not synonym,synonym,Levenshtein,0.7
Euclea delphinii,Leucanopsis otho,0.125,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Parasa excisa,0.25,not synonym,synonym,Levenshtein,0.7
Janomima dannfelti,Janomima claria,0.5,not synonym,synonym,Levenshtein,0.7
Oreta rubromarginata,Gonoreta subrosea,0.4,not synonym,synonym,Levenshtein,0.7
Donuca spectabilis,Lomadontophana differenciata,0.25,not synonym,not synonym,Levenshtein,0.7
Nephelimorpha argentilinea,Argyresthia inauratella,0.1538,not synonym,not synonym,Levenshtein,0.7
Aergina hilaris,Limacodes hilaris,0.4706,not synonym,synonym,Levenshtein,0.7
Antapistis leucospila,Capnodes leucospila,0.6667,not synonym,synonym,Levenshtein,0.7
Drapetodes matulata,Drapetodes obliquifasciata,0.5769,not synonym,synonym,Levenshtein,0.7
Ochrotilema curta,Cycloptera reducta,0.3333,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Eupterote similis,0.5882,not synonym,synonym,Levenshtein,0.7
Oreta pulchripes,Asura suffusa,0.1875,not synonym,not synonym,Levenshtein,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.6154,not synonym,synonym,Levenshtein,0.7
Oreta fulgens,Limacodes fasciola,0.1667,not synonym,not synonym,Levenshtein,0.7
Agnoea elsae,Pseudatemelia elsae,0.4737,not synonym,synonym,Levenshtein,0.7
Oreta jaspidea,Calligenia pyraula,0.1667,not synonym,not synonym,Levenshtein,0.7
Eloasa sphenosema,Gymnelia hilaris,0.0588,not synonym,not synonym,Levenshtein,0.7
Cotana lunulata,Cotana unicolor,0.5333,not synonym,synonym,Levenshtein,0.7
Cyme structa,Lyclene structa,0.6667,not synonym,synonym,Levenshtein,0.7
Phiala venusta,Phiala angulata,0.6667,not synonym,synonym,Levenshtein,0.7
Eupterote undata,Eupterote caliginosa,0.55,not synonym,synonym,Levenshtein,0.7
Eupterote hibisci,Phiala curvistriga,0.1111,not synonym,not synonym,Levenshtein,0.7
Agnoea fuscifrontella,Borkhausenia fuscifrontella,0.6296,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Spilosoma murina,0.375,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Spilosoma depuncta,0.3889,not synonym,synonym,Levenshtein,0.7
Jana strigina,Jana agrippa,0.6154,not synonym,synonym,Levenshtein,0.7
Anilina tessmanni,Asura pyrostrota,0.1765,not synonym,not synonym,Levenshtein,0.7
Ceranemota tearlei,Janomima nigricans,0.2222,not synonym,not synonym,Levenshtein,0.7
Atosia doenia,Parasa doenia,0.6923,not synonym,synonym,Levenshtein,0.7
Euclystis angularis,Phalacra edentata,0.1579,not synonym,not synonym,Levenshtein,0.7
Euclea plugma,Phthonerodes anthracopsara,0.1538,not synonym,not synonym,Levenshtein,0.7
Achlya flavicornis,Oreta roseola,0.1667,not synonym,not synonym,Levenshtein,0.7
Tridrepana postica,Drepana xanthoptera,0.4211,not synonym,synonym,Levenshtein,0.7
Metathrinca illuvialis,Ptochoryctis illuvialis,0.5652,not synonym,synonym,Levenshtein,0.7
Epipsestis dubia,Epipsestis unicolor,0.6316,not synonym,not synonym,Levenshtein,0.7
Nordstromia vira,Albara olivacea,0.1875,not synonym,not synonym,Levenshtein,0.7
Hypsidia australica,Cyligramma buchholzi,0.2,not synonym,not synonym,Levenshtein,0.7
Eupterote mollifera,Thyatira variabilis,0.1053,not synonym,not synonym,Levenshtein,0.7
Euclystis isoa,Euclystis turbulenta,0.55,not synonym,synonym,Levenshtein,0.7
Janomima dannfelti,Oreta calida,0.2222,not synonym,not synonym,Levenshtein,0.7
Phiala alba,Phiala pagagna,0.6429,not synonym,synonym,Levenshtein,0.7
Xylorycta nivella,Oreta castanea,0.2941,not synonym,not synonym,Levenshtein,0.7
Gogana fragilis,Lichenaula micradelpha,0.2727,not synonym,not synonym,Levenshtein,0.7
Comana albibasis,Miresa humeralis,0.3125,not synonym,synonym,Levenshtein,0.7
Euclea delphinii,Melanergon louisiadensis,0.25,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Albara problematica,0.2105,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Elachista toropis,0.1765,not synonym,not synonym,Levenshtein,0.7
Aphendala unicolor,Thosea tripartita,0.1111,not synonym,synonym,Levenshtein,0.7
Adites hilaris,Darala rosea,0.1429,not synonym,not synonym,Levenshtein,0.7
Panacela lewinae,Aemene shirakii,0.1875,not synonym,not synonym,Levenshtein,0.7
Callindra nyctemerata,Melanergon proserpina,0.2857,not synonym,not synonym,Levenshtein,0.7
Euclea rufa,Estigmene normalis,0.2222,not synonym,not synonym,Levenshtein,0.7
Narosoideus flavidorsalis,Narosoideus micans,0.6,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Celiptera pertusa,0.3529,not synonym,not synonym,Levenshtein,0.7
Phiala bistrigata,Susica euryparoa,0.2353,not synonym,not synonym,Levenshtein,0.7
Phyllalia patens,Phyllalia ochrina,0.6471,not synonym,synonym,Levenshtein,0.7
Tetheella fluctuosa,Parasa incisa,0.2632,not synonym,not synonym,Levenshtein,0.7
Cyme pyrostrota,Eupterote mollis,0.125,not synonym,not synonym,Levenshtein,0.7
Circeida liangdiana,Latoia liangdiana,0.6842,not synonym,synonym,Levenshtein,0.7
Nordstromia japonica,Drepana punctifera,0.15,not synonym,synonym,Levenshtein,0.7
Dysschema hilarina,Ancistrota geometroides,0.2174,not synonym,not synonym,Levenshtein,0.7
Achlya flavicornis,Dysschema fortis,0.3333,not synonym,not synonym,Levenshtein,0.7
Euthyatira pudens,Thyatira pudens,0.8824,synonym,synonym,Levenshtein,0.7
Parajana gabunica,Parajana marmorata,0.6111,not synonym,synonym,Levenshtein,0.7
Nordstromia duplicata,Albara duplicata,0.5714,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Spilosoma circumpunctata,0.2917,not synonym,synonym,Levenshtein,0.7
Phyllalia patens,Phyllalia concolor,0.5556,not synonym,synonym,Levenshtein,0.7
Aphendala cana,Thosea barikoti,0.1333,not synonym,synonym,Levenshtein,0.7
Celiptera levina,Celiptera pertusa,0.7059,synonym,synonym,Levenshtein,0.7
Eupterote undata,Macroplectra unicolor,0.2381,not synonym,not synonym,Levenshtein,0.7
Hemijana semijana,Hemijana distincta,0.6111,not synonym,synonym,Levenshtein,0.7
Cyme quadrilineata,Calligenia melitaula,0.25,not synonym,synonym,Levenshtein,0.7
Palirisa mosoensis,Palirisa significata,0.5,not synonym,synonym,Levenshtein,0.7
Aergina gentilis,Onychipodia curta,0.0588,not synonym,not synonym,Levenshtein,0.7
Brachybelistis blackburnii,Cyligramma conturbans,0.1923,not synonym,not synonym,Levenshtein,0.7
Oreta sublustris,Pseudatemelia panzerella,0.1667,not synonym,not synonym,Levenshtein,0.7
Agnoea pallidella,Eupterote nilgirica,0.2105,not synonym,not synonym,Levenshtein,0.7
Adites bakeri,Iridrepana cervina,0.3333,not synonym,not synonym,Levenshtein,0.7
Euclea aemilia,Dysschema submarginata,0.3182,not synonym,not synonym,Levenshtein,0.7
Cyme miltochristaemorpha,Asura miltochristaemorpha,0.8,synonym,synonym,Levenshtein,0.7
Alphaea imbuta,Thosea interrupta,0.3529,not synonym,not synonym,Levenshtein,0.7
Achlya flavicornis,Asphalia flavicornis,0.8,synonym,synonym,Levenshtein,0.7
Garudinodes trizona,Garudinodes affinis,0.6316,not synonym,synonym,Levenshtein,0.7
Leucanopsis dogniniana,Caffricola vicina,0.3182,not synonym,not synonym,Levenshtein,0.7
Mimopsestis circumdata,Spilobasis circumdata,0.6818,not synonym,synonym,Levenshtein,0.7
Oreta pulchripes,Dysschema dissimulans,0.1905,not synonym,not synonym,Levenshtein,0.7
Circeida mutifascia,Corycia mytylata,0.4737,not synonym,not synonym,Levenshtein,0.7
Eupterote mollifera,Eupterote canaraica,0.5789,not synonym,synonym,Levenshtein,0.7
Astatochroa fuscimargo,Miltochrista cinnabarina,0.3333,not synonym,not synonym,Levenshtein,0.7
Hibrildes crawshayi,Hibrildes albescens,0.5789,not synonym,synonym,Levenshtein,0.7
Microthyatira decorata,Nemacerota decorata,0.5455,not synonym,synonym,Levenshtein,0.7
Oreta cervina,Susica miltocosma,0.1765,not synonym,not synonym,Levenshtein,0.7
